"time","S","R","P","S2","R2","B","OD","OD_noised","u_S","u_R","k","a_S","b","q0","m","v","u_S2","u_R2","k2","x","v2","S_init","R_init","P_init","S2_init","R2_init"
240,12161103.303378,5.20093811024776,0,1.10694016976108e-92,4.6788147935719e-99,12161108.5043161,0.013,0.012,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
255,15861025.6866011,6.197524802243,0,8.46067323639377e-87,3.26733842180922e-93,15861031.8841259,0.017,0.018,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
270,20676614.4009445,7.38271653264988,0,6.30896496855939e-81,2.2263660012591e-87,20676621.7836611,0.022,0.022,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
285,26889164.6257963,8.78053411683714,0,4.15849599172194e-75,1.34208949837508e-81,26889173.4063304,0.028,0.027,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
300,34824341.5190216,10.4146040918367,0,2.22074297958907e-69,6.56387096474176e-76,34824351.9336257,0.036,0.036,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
315,44847250.3397735,12.3068185203648,0,8.89127205066065e-64,2.41144039601031e-70,44847262.646592,0.046,0.047,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
330,57351399.6007976,14.4756905203024,0,2.48967132437112e-58,6.21070862398693e-65,57351414.0764882,0.058,0.059,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
345,72740329.3894743,16.9344833628089,0,4.58026060016127e-53,1.05388284622529e-59,72740346.3239577,0.074,0.074,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
360,91401445.0891366,19.6892556730747,0,5.23492852805858e-48,1.11453660439931e-54,91401464.7783922,0.092,0.093,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
375,113672863.31008,22.7370294806151,0,3.53798986815281e-43,6.99427912739218e-50,113672886.047109,0.115,0.114,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
390,139805731.29073,26.0643350316639,0,1.3551818578527e-38,2.49707186277052e-45,139805757.355065,0.141,0.142,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
405,169926216.334004,29.6463978139628,0,2.84110182101981e-34,4.89906166076152e-41,169926245.980402,0.171,0.17,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
420,204002696.962228,33.4471937048773,0,3.17438351778188e-30,5.14400641266506e-37,204002730.409422,0.205,0.209,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
435,241824087.078057,37.4205025446033,0,1.85694605769126e-26,2.84009942799898e-33,241824124.498559,0.243,0.244,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
450,282994302.115872,41.5119497093711,0,5.6392028622805e-23,8.17611913892156e-30,282994343.627821,0.284,0.283,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
465,326945602.284585,45.6618666846647,0,8.89823521975448e-20,1.22838015117046e-26,326945647.946452,0.328,0.327,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
480,372970350.728508,49.8086624499537,0,7.36933056989693e-17,9.72829428155148e-24,372970400.53717,0.374,0.373,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
495,420267400.330009,53.8923130740896,0,3.26360145254519e-14,4.13731526705713e-21,420267454.222322,0.421,0.422,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
510,467996767.081627,57.8575683971924,0,7.93553133699877e-12,9.7000582774845e-19,467996824.939196,0.469,0.469,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
525,515335121.621221,61.6565415055054,0,1.09493935068014e-09,1.29550572863929e-16,515335183.277762,0.516,0.517,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
540,561525126.757259,65.2504677842903,0,8.90671323503381e-08,1.02372030670815e-14,561525192.007726,0.563,0.577,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
555,605913464.375983,68.610562629383,0,4.45323383203568e-06,4.98869063250037e-13,605913532.986551,0.607,0.607,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
570,647974891.547021,71.7180345278213,0,0.000115536160103491,1.27259207758624e-11,647974963.265171,0.649,0.649,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
585,687322192.688665,74.5634206849569,0,0.00262764976544174,2.83404532848746e-10,687322267.254713,0.688,0.689,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
600,723703864.788349,77.1454239531607,0,0.0415821912146037,4.39990598502783e-09,723703941.975355,0.725,0.725,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
615,756992403.499444,79.4694826009116,0,0.471932470126862,4.90849276173911e-08,756992483.440859,0.758,0.759,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
630,787166655.107014,81.5462503242851,0,3.97835796769058,4.07422752612083e-07,787166740.631623,0.788,0.789,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
645,814291315.60335,83.3901301073571,0,25.7689202242316,2.60219874408643e-06,814291424.762403,0.815,0.815,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
660,838496094.774259,85.0179581837679,0,132.33060289202,1.31925822306408e-05,838496312.122833,0.839,0.839,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
675,859956319.064372,86.4478905184804,0,554.354023762289,5.46140322556575e-05,859956959.866341,0.861,0.861,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
690,878876036.507331,87.6985095795813,0,1943.77900212224,0.000189382941922988,878878067.985032,0.88,0.879,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
705,895474100.029624,88.7881446013535,0,5837.39927297459,0.000562774315468531,895480026.217605,0.896,0.896,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
720,909973277.868523,89.7343834517977,0,15323.5940287212,0.00146238804806877,909988691.198398,0.911,0.912,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
735,922592164.704699,90.5537467327201,0,35799.6626326528,0.00338270303094379,922628054.924461,0.924,0.923,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
750,933539518.786638,91.2614927617448,0,75617.4480138532,0.00707493595805627,933615227.50322,0.935,0.934,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
765,943010594.405281,91.8715236182554,0,146408.848672256,0.0135631295488536,943157095.13904,0.944,0.943,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
780,951185044.337268,92.3963659119798,0,262973.324564917,0.0241170295895952,951448110.082316,0.952,0.952,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
795,958226007.284917,92.8472042248115,0,442748.778934418,0.0401859555407562,958668848.951241,0.96,0.96,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
810,964280052.420095,93.2339495500285,0,705006.183759085,0.063308871464304,964985151.901113,0.966,1.004,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
825,969477714.247221,93.5653290736611,0,1069960.79556725,0.0950200923734501,970547768.703137,0.972,0.978,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
840,973934408.736617,93.8489871047986,0,1557974.78383712,0.13676752275496,975492477.506208,0.976,0.976,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
855,977751572.789016,94.0915898363193,0,2188964.18383954,0.189853815516706,979940631.254299,0.981,0.98,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
870,981017911.21823,94.298928863168,0,2982049.06338163,0.255403515083532,984000054.835944,0.985,0.984,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
885,983810669.599794,94.4760201360781,0,3955425.62302241,0.334353531631946,987766190.03319,0.989,0.989,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
900,986196877.702003,94.6271963260147,0,5126402.47289757,0.427461032025474,991323375.229558,0.992,0.992,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
915,988234527.846312,94.756191502051,0,6511530.62052451,0.535321924591528,994746153.75835,0.996,0.995,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
930,989973667.886151,94.8662177270444,0,8126758.07999648,0.658393553979761,998100521.490759,0.999,0.999,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
945,991457398.300855,94.9600335907039,0,9987552.76912055,0.797016698694677,1001445046.82703,1.002,1.002,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
960,992722770.164137,95.0400049952341,0,12108952.4103347,0.951433582485248,1004831818.56591,1.006,1.006,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
975,993801586.004048,95.1081587067929,0,14505513.7899994,1.12180001548573,1008307196.02401,1.009,1.009,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
990,994721108.268741,95.1662292618624,0,17191146.2127176,1.30819096518385,1011912350.95588,1.013,1.013,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1005,995504682.013333,95.2156998635407,0,20178823.728553,1.51059968712239,1015683602.46819,1.017,1.022,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1020,996172279.408661,95.2578379026407,0,23480179.8891192,1.72893120043873,1019652556.28455,1.021,1.02,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1035,996740973.612588,95.2937257047695,0,27104994.7261016,1.96299112852502,1023846065.59541,1.025,1.025,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1050,997225349.885842,95.3242870816599,0,31060592.7176985,2.21247133291746,1028286040.1403,1.029,1.04,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1065,997637861.080137,95.3503102032556,0,35351177.2163325,2.47693383817168,1032989136.12371,1.034,1.033,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1080,997989134.291633,95.3724672645539,0,39977135.2096319,2.75579469812835,1037966367.62953,1.039,1.039,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1095,998288234.849127,95.3913313708975,0,44934354.1583474,3.04830950437144,1043222687.44711,1.044,1.044,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1110,998542893.142406,95.4073910137602,0,50213599.4822312,3.35356223480243,1048756591.38559,1.05,1.05,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1125,998759699.261016,95.4210624686654,0,55800005.9963228,3.67045905382959,1054559804.34886,1.056,1.055,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1140,998944269.78895,95.4327004024975,0,61672737.683994,3.99772847927291,1060617106.90337,1.062,1.062,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1155,999101390.590987,95.4426069417065,0,67804866.4448488,4.33392900943656,1066906356.81237,1.068,1.068,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1170,999235138.941458,95.451039419686,0,74163510.9669184,4.67746485201155,1073398750.03688,1.074,1.075,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1185,999348987.900274,95.4582169915643,0,80710261.4601349,5.02660983137776,1080059349.84524,1.081,1.081,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1200,999445895.463856,95.4643262794636,0,87401895.4136831,5.37953891040055,1086847891.7214,1.088,1.088,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1215,999528380.669608,95.4695261882691,0,94191365.6530516,5.73436610960409,1093719847.52655,1.095,1.095,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1230,999598588.532639,95.4739520122887,0,101029017.222514,6.08918700848364,1100627707.31829,1.102,1.102,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1245,999658345.427135,95.4777189358515,0,107863966.970022,6.44212354428981,1107522414.317,1.109,1.11,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1260,999709206.320323,95.4809250176714,0,114645565.416684,6.79136861825615,1114354874.0093,1.115,1.116,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1275,999752495.022702,95.4836537330151,0,121324848.557936,7.13522791409862,1121077446.19952,1.122,1.122,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1290,999789338.497526,95.4859761400081,0,127855891.589875,7.47215665242447,1127645333.04553,1.129,1.129,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1305,999820696.091056,95.4879527247443,0,134196984.700844,7.80078938942332,1134017784.08064,1.135,1.135,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1320,999847384.43023,95.4896349725597,0,140311570.120095,8.1199616103271,1140159058.15992,1.141,1.141,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1335,999870098.636377,95.4910667065637,0,146168902.304542,8.42872253494523,1146039104.86071,1.147,1.147,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1350,999889430.386651,95.4922852270871,0,151744417.511066,8.72633922401664,1151633952.11634,1.153,1.152,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1365,999905883.297603,95.4933222820565,0,157019822.341321,9.01229266524115,1156925810.14454,1.158,1.158,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1380,999919886.023581,95.4942048931282,0,161982930.067373,9.2862669720248,1161902920.87143,1.163,1.164,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1395,999931803.407913,95.4949560589386,0,166627287.268288,9.54813311764103,1166559195.71929,1.168,1.168,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1410,999941945.978788,95.4955953539116,0,170951640.959137,9.79792875200511,1170893692.23145,1.172,1.171,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1425,999950578.031491,95.4961394378875,0,174959298.334315,10.0358356272714,1174909981.89778,1.176,1.176,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
1440,999957924.509834,95.4966024900055,0,178657428.465106,10.2621560227776,1178615458.7337,1.18,1.181,0.0215031008049846,0.0141920465312898,1e+09,0,0,0.1,0.02,0.5,0.00716770026832819,0.00473068217709661,2e+08,1e-04,50,1e+06,1,0,0,0
0,1e+06,1,0,0,0,1000001,0.002,0.001,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
15,1064953.30272936,1.04240883897245,0,1.12521137516701e-146,1.08644773913113e-152,1064954.34513819,0.002,0.002,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
30,1155771.69659272,1.10026024303357,0,6.05643198358634e-145,5.69614420483619e-151,1155772.79685296,0.002,0.002,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
45,1284056.79143066,1.17941139089721,0,1.06615604180417e-142,9.69411225073607e-149,1284057.97084205,0.002,0.003,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
60,1467513.07037924,1.2880828038435,0,1.01172672445318e-139,8.76122440581688e-146,1467514.35846204,0.002,0.002,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
75,1733700.13560189,1.43787908055457,0,4.16921670786731e-136,3.42115268661159e-142,1733701.57348098,0.003,0.003,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
90,2126291.37671056,1.64524444495066,0,2.05775950977729e-131,1.54939073355573e-137,2126293.02195501,0.003,0.004,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
105,2715562.81147342,1.93351213163654,0,1.35345990360583e-125,9.26304514905363e-132,2715564.74498555,0.004,0.003,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
120,3615835.48698117,2.33569983754088,0,5.7937399824799e-119,3.58938903016517e-125,3615837.82268101,0.005,0.004,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
135,5013984.36006316,2.89814415510412,0,7.20003071075587e-111,3.93258628188219e-117,5013987.25820731,0.006,0.006,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
150,7214703.90860613,3.68488075044922,0,1.39136108456042e-102,6.52851170799585e-109,7214707.59348688,0.008,0.008,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
165,10708949.9757391,4.78224974239986,0,7.86516276589095e-95,3.4005641049557e-101,10708954.7579889,0.012,0.012,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
180,16269618.0571546,6.30243589307609,0,2.14840011917787e-84,7.83822877907887e-91,16269624.3595905,0.017,0.018,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
195,25068528.5114481,8.38348376522703,0,3.53088632192563e-74,1.08144768229032e-80,25068536.8949319,0.026,0.032,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
210,38785220.7505212,11.1819941173971,0,3.05044928592442e-67,8.68584343917641e-74,38785231.9325153,0.04,0.04,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
225,59638070.0280811,14.8540578586878,0,1.15951851994949e-57,2.84913103175299e-64,59638084.8821389,0.061,0.061,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
240,90225547.4041977,19.5216718184684,0,1.88173475217252e-48,4.01275979145043e-55,90225566.9258695,0.091,0.09,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
255,133063056.54772,25.2276861032126,0,8.04446895526302e-40,1.50208613266306e-46,133063081.775406,0.134,0.139,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
270,189804086.489239,31.8919513949555,0,7.86312149104481e-32,1.29706257697818e-38,189804118.381191,0.191,0.19,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
285,260359333.490224,39.2896082681947,0,1.01829524781885e-24,1.50280437828872e-31,260359372.779832,0.261,0.26,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
300,342347398.626181,47.0703783038411,0,1.19097528223916e-18,1.59809944265412e-25,342347445.696559,0.343,0.344,0.0415322054177523,0.0274112555757165,1e+09,0,0,0.1,0.02,0.5,0.0138440684725841,0.0091370851919055,2e+08,1e-04,50,1e+06,1,0,0,0
